Puan,Yorum
1,Çocukerkil bir toplumda yaşıyoruz desek yanılmış olmayız herhalde Sorumluluk sahibi bireyler yetiştirmek değil çocuklarının türlü istediğini yerine getirmeyi vazife edinmiş hizmetçi hareket eden bunu iyi anne baba olmak yeterli gören anne babaların çocuklarına olan aşırı düşkünlüğü yüzünden onlar hayatını adayan sevgisini servetini çocukları tüketen Goriod Baba nın akıbetinden hisse çıkarması gerekiyor
0,Hediye olarak gelmese almayı düşünmeyeceğim bir dergi
0,biçim siyasal tarihsel toplumsal bağlamla ilişkisini güzel ele alıyor
1,Herkesin mutlaka okuması gereken farklı bir bakış açısı katan bir kitap
1,Evde kaldığınız günlerde bir çırpıda okunacak bir kitap
1,Çocukların zevkle sıkılmadan okuyacağı bir kitap
1,güzel tarifler var
0,Diğer serilerinde bahsettiğim üzere kısmen çocuğun okuma alışkanlığı kazanmasında faydası olmakla beraber tasvip etmediğim bir kitap
0,kendini reklam etmek isteyen popülist bir yazarın para kazanmak yazdığı zaman kadar gördüğüm boş kitap Okumak harcadığınız zamana satın almak harcadığınız paraya acımıyorsanız alıp okuyabilirsiniz
0,milliyetci bir dil yazılmış milliyet ğzerine bina edilmiş said nursinin görüşlerinden uzak bir kitap okumak boşa zaman öldürür
0,beklentilerimi karşılamadı yazar sanırım fazla abartılıyor tarzı bana göre değil açıkcası sıkıldım okurken
0,kitabı buna benzer başka bir kitapla birlikte almıştım bunu onun zorlama edebiyatla dolu buldum melankoli bunaltıcılığı başarılı dili benlik değil
0,Ben beğenmedim beklentimin altında çıktı
1,Motive edici kişinin bakış açısını değiştiren bir eser idi
0,Çoğunlukla case study lerden oluşan maço bir liderlik stilini vurgulayan akademik açıdan context irdelemesi yönünden zayıf fakat işlerin yürütülmesinde güçsüz kalanlara faydalı olabilecek bir kitap
0,Hiç beğenmedim içinde uygun olmayan yerler var
0,Schmitt modern siyaset teorisinde köşe taşlarından olduğu partizan teorisine bakılması gerek
0,Feyza Altun yaptıkları yapmaya çalıştıklariyla kesinlikle taktir ettiğim bir kadın fakat dili içeriği açısından ben kitabı ilk kitabına göre biraz zayıf buldum Belki beklentim yüksekti bilemiyorum
1,harikaydı bilgisayar oyunu kadar akıllı olabilir kadının hayal gücü kadar
1,Çok güzel bir kadar hüzünlü bir kitap
1,Tarikat gerçeğine farklı bir pencereden bakan bir eser
1,Kitap bir aşk hikayesi içinde aşktan fazlası var Kendinizi yakın hissedeceğiniz bir karakter mutlaka var kitapta
0,Akıcılık sağlanamamış kitap kendine bağlayamıyor malesef
1,yorumlara bakarak almıstım siirler beni fazla etkilemedi sade şiirler seviyorsanız okuyabilirsiniz
1,Adler psikoloji biliminin önemli kuramcılarından Bu eseri alanla ilgileneler tarafından mutlaka okunmalı Fakat alanın içinde olmayan okurların ağır ağır sindirerek zaman vererek okuması gerektiğini düşünüyorum zira makaleler dil biraz ağır gelebilir
0,okumakta biraz zorlandım oysa keyifle başlamıştım hala elimde
0,Bilim kurgu konusunda kendini geliştirmiş kitap okumuş insanları tatmin etmeyecektir ancak yine bir çırpıda okunan farklı bir kitap
0,diğerlerine göre 1 tık geride kaldi
1,Bireysel farklılıkların hepsinin değerli olduğunu anlatan bir kitap oğlum sevdi dili akıcı 2 5 yaştan itibaren okunabilir bence
1,uzun zamandır yeniden basılmasını beklediğim bir kitaptı harika oldu
0,Anlatılanlar biraz havada kalmış beğendiğimi söyleyemem
0,Tavsiye edemeyeceğim çeviriden mi baskıdan bilemedim bir katmadı bana Şec Numaniye İlahi aşk kitabını tavsiye ederim bunu yerine
0,Yalan atıyor içinde bir tane bile açık uçlu soru yok almanızı tavsiye etmem yalan atıyo
1,Değerler eğitimi önemli bir mevzu Bu kitapçıkların öğretmende bulunması faydalı olur düşünüyorum
1,adam görmüş abi dedirtecek bir kitap halen güncel
0,Sınıf kitabında olduğu kitabında yoksullar yoksulluğun sebep olduğu çaresizlikleri anlatıyor şair Rıfat Ilgaz Şairin zaman zaman tekrara düştüğünü ortaya birbirinden farklı olmayan şiirler çıkardığını düşünüyorum Yaşadıkça Sınıf kitabı kadar vurucu olamıyor sebeple
1,filmi izlediyseniz romanı mutlaka okuyun derim
1,oğlum aldığım kitap içeriği sayfa kalitesi resimlerin canlılığı iyi fiyatı gayet uygun tavsiye ederim
0,bir hevesle aldım yorumları okuduktan sonra okuma hevesim kalmadı hala okuyacaklarım listesinde
0,Çok güzel bir kitap tavsiye edebilirim Serinin tamamını okumalısın Çok heyecan verici Çok değişik sırlar var yavaş yavaş çözülüyor kardeşime aldım beğendi
1,Cocuklara ogretmek istedigimiz seyleri kitaplar araciligi aktarmayi cok faydali buluyorum Bu kitap guzel onemli bir konuya deginmis Mutlaka cocuga okunmali
0,İlk hikaye dışındakiler çocuklara uygun değildi
0,bilimsel bir dille yazılmış bir kitap yarıda bıraktım eserlerden
1,Hukuk felsefesi okumak isteyenler kaçırmasın baskısı hala varken
1,sesinize komik tonlamalar vererek okuduğunuzda çocuğunuzu eğlendirebilecek bir kitap
0,kitap benim sevmediğim bir kitap iyi yorumlara bakarak almıştım ilk tek yarım bıraktığım kitap oldu
0,Özel baskı üretilmiş bir eser
1,beklenen son kitap güzel bir tarih setiydi
1,güzel ruhumuzu yenilemek gönlümüze bir ferahlık getirmek okunmalı
0,ÇOK ETKİLİ OLDUĞUNU DÜŞÜNMÜYORUM
1,İmam Gazali yayınevine dikkat etmekle birlikte bütün eserlerinin okunması kanaatindeyim
1,Konuyla alakanız yoksa sadece bilgi edinmek istiyorsanız okuması biraz zor olabiliyor
0,kitap iyi başlıyor kurmaya çalıştığı dünyayı anlatmasını sevdim öykü beni sarmadı ikinci kitabı okumayı düşünmüyorum
1,GERÇEKTEN ETKİLEYİCİ VE SÜRÜKLEYİCİ BİR KİTAP
1,Kalın bir kitap olmasına rağmen sürükleyici güzel
1,Güzel bir çizgi roman tavsiyemdir
1,Harika bir tarihi aşk kesinlikle okumalısınız
1,bir arkadaşımın tavsiyesi üzerine aldım kendisi korktuğunu söyledi kadar korkutucu değil di fakat yinede iyi bir kitap
1,Haydar Ergülen in aldığım ilk şiir kitabı kesinlikle elinizin altında olmalı Tavsiye ederim
1,Çok güzel ilginç bir analiz yapılmış Çıkan sonuçları görünce konudaki tartışmalarda açık tutarlı olabiliyorum İçindeki tablolara karşılaştırma yapmak sık sık başvuruyorum Bugünlerde okunması gereken bir kitap Kolay okunması çabası
0,Kitap farklı garip bir anlatımı var Ama beyniniz hemde yüreğinizi harekete geçirecek
0,Nazan Bekiroğlu edebiyat denince akla ilk gelenlerden Denemeleri bir solukta okuyacağınız türden
1,Müthiş ümit tazeleyen bir kitap adı Mücadeleye çağıyoruz
1,Mutlaka okunması gereken bir distopya Bilim kurgu klasiklerine eklenmesi güzel oldu Tavsiye ederim
1,Bilimsel araştırma yapanların okuması gerek Sürece dair kaliteli fikir bilgi veriyor Nitel araştırma yapanların özellikle okuması gerekir
0,kitap belli bir seviyede olan icin cok basit
0,Açıkcası begenmedim çocuklarn anlayacagını düsünmüyorm ben dahi konusuna anlam veremedim
1,kizim icin almistim fakat ondan cok benim elimde
1,TEORİK FİZİK İLE İLGİLENENLER İÇİN ÇOK GÜZEL BİR KİTAP
0,Güzeldi fakat biraz gençlik çağlarında liseye giderken falan okunacak bir kitap olgun kişileri bayabilir
1,Tek oturuşta bitirdim toplum baskısının bir insana neler yaptırabileceğini gösteren bir eser
0,Türkler 1464 te Kıbrıs ı ele geçirmişlerdi diyor sayfa 28 Bir sayfa 230 1980 li yıllar köleleriyle fotoğraf çekilen bir Alman var yazıyor 1980 li yıllarda kölelik mi vardı Fotoğraf oldukça eski 1880 olabilir Her neyse iki hatayı saymazsak kitap çeviri açısında vasat gözüküyor Tabi yalnızca çevirmen suçlanamaz Yazar Avrupalı tahminimce hümanist Tarafsız olarak yazmaya çaba harcasaydı iyiydi Kitap ayrıntısız özet Konular üstü kapalı anlatılmış
1,Hilafetin kureyşliliği meselesini anlamak okunması gereken bir kitap
1,Olaylar giderek içinden çıkılmaz bir hale geliyor
0,Ne kadarda eski istihbaratçıda olsan istihbaratçı istihbaratçıdır bildiğini söylemez
1,İlkokul çocukları tam Çok güzel bir kitap
1,büyük kızıma yaşlarını aldım eğlenceli ogretici sırada küçük kızım var yeniden başladık almaya
0,Kendisine yardım edememiş kitap umarım kendi güvenimi arttır anksiyeteme yardımcı olur diyor hicbir şekilde çözümlerde önermiyor şiddetle almayın diyorum panik atakta hayatı yeniden keşfedin evinizdeki terapist iyi hissetmek yaygın kaygı bozukluğu adli kitapları mutlaka okuyun çözümler icin
1,Konusu güzel Çok severek okudu kızım Akıcı bir dili var
1,Çok güzel Çocuğum okurken eğlendi
1,Bir Çocuk Bir psikolog birlikte Mutlaka okuyun Yazarın yıllara sığan birikimlerini bir kitapta koklayın
1,Zweigin sevdiğim eserlerinden savaşın etkisi onun eserlerinde çokça hissedilir mutlaka okumalısınız
0,Sevim ak cok iyi bir yazar fakat kitabin fazla bes sayfasini okuyabilmisimdir
0,yazarın yaptığı benzetmeler verdiği referanslardan sonra istesem okuyamazdım zaten içindekilerin bir kısmı yazardan bağımsız bilgilerden oluşuyor
1,Toplama işlemini eğlenceli bir şekilde anlatıyor Karikatür şeklinde hazırlanmış olması çocuklar cezbedici
0,Kelime tanımları özet olarak evimizi boşaltmalıyız ana fikrinden başka bir bulamadığım kitap Minimalizm değil Minimalizm ev eşyaları gardırop düzeninden fazlası Beni tatmin etmedi tavsiye edeceğim bir kitap değil
1,kitap okuyanların önyargılarını tamamen altüst ediyor
1,Suanda favori kitabimiz
1,Psikolojik bir durumu öyle güzel anlatmış bir kitap sonunda biraz duygulanmak mümkün Akıcı bir anlatımı var kesinlikel sıkmıyor
1,Ah oblomov tembelliğine mi yanayım kör talihine mi Üşengeçliğine mi kızayım herşeyi ertelemene mi Aşka sahip çıkamayışına üzüleyim Sen böyleolursan sonucu olur dedirtiyor Ama insan tasvirlerine bayıldım Gonçarov büyük usta ince ayrıntısına kadar anlatmış kişileri kişilikleri tavsiye ederim
1,GAYET GUZEL MUHTESEM VE HERKESIN OKUMASINI TAVSIYE ETTİGİM BIR KITAP GULTEN DAYIOGLU YANİ YAZARIMIZ HER BU KITABINDA ELA ADINDAKI BIR COCUKTAN VE BU COCUGA ARKADASLIK EDEN BIR PSIKOLOG EGITIMI GOREN BIRINDEN BAHSEDİYOR
0,Hukukçu olarak vakıa çözümlemeleri bakış açısı olarak faydalanılabilecek bir kitap olmasına rağmen konusunun yarattığı büyük beklentiyi karşılamıyor Kısa bir kitap olması sebebiyle okunabilir
1,kadar güzel bir kitap kalbimin derinlerine işledi bir fil figürü görsem gülümsüyorken buluyorum kendimi yazarın yazımı ilk başlarda zor geliyor gözünüz alışıyor bir yerden sonra
1,Oğlum zevkle okudu Tavsiye ediyor
1,Saramago eserlerini beğenerek okuduğum bir yazar Bu kitabını yeğenimi kendisiyle tanıştırmak aldım İyi almışım beğendik
0,insanlara zarar verip bunu meşru gösteren mağduru oynayan bir mahkumun kaleminden şarkıcılığı layığıyla yapamamışken yazarlığa soyunması ayrı ironi oyunculukta başarılı olacağı kanaatindeyim zira masumu oynamakta yetenekli
0,Önermem
0,Yazarın okuduğum ilk kitabı Değişikmiş İlgisi olanlar okuyabilir
0,Muhtevası bakımından miyar kapsamında değerlendirilmemeli Genel anlamda avama bilgi mahiyetinde hazırlanmış bir kitap
1,Resme ilgisi olanlar güzel bir kitap beğendim
1,Frank Herbert in yazdığı Dune serisinin öncesini anlatan kitap oğlu Brian Herbert birlikte diğer bilimkurgu yazarı Kevin J Anderson tarafından yazılmış Dune hayranlarının mutlaka okuması gereken bir kitap
1,KAfka nın etkileyici romanı
1,içeriğini güzel hazırlanmış bir kitap
1,Yazarın tarzı farklı değişik bir düşünce yapısı var Okumaktan zevk aldığım yazarlardan
0,Çok yüzeysel fazla bir detayı olmayan sıkıcı dile sahip yazarın kişisel pazarlaması dışında fazla bir vaadetmeyen kitap
0,çocuklara okutmayin akılları karışır
0,Felsefik olarak sorunlu bulduğum Tanrının yokluğunu hicbir şekilde savunamayan popüler kültür dayatmasi Yanlışlığını anlamak okunabilir Zamaniniz önemliyse harcamayın derim
0,Aldığıma pişman olduğum sıkıcılıkla ilerleyen sayfalara rağmen sabırla okumaya çalıştığım ebedi dilden yoksun bir kitap Cidden yazarın hangi amaç yazdığına akıl sır erdiremediğim bir kitap Bu kadar boş bir kitabı okuyarak vakit kaybetmemenizi tavsiye ederim Yine birileri sanat yapacağım var yok eline yüzüne bulaştırmış
0,okumak zaman kaybı bir kazandırmaz
1,Kesinlikle harika bir kitap İlk yabancı bir yazarın kitabını okudum bayıldım
1,Oğlum resim yaparken vashti yaptım diyor Çok güzeldi
1,Neden geç okudum üzüldüğüm bir kitap oldu Gündüz Vassaf gerçek bir entelektüel Kitap akıcı güzel konu başlıklarına sahip Okunmasını mutlaka tavsiye edeceğim bir kitap
0,başlangıç icin yanlis bir secim yaptigimi anladim beni bir turlu icine cekmedi kitap
1,Birbirinden güzel 13 hikaye 4 masalla yine mükemmel bir kitap mutlaka okunmalı
1,Tolstoy u yakından tanımak isterseniz kesinlikle okuyun
1,Aile yaşantısını aile değerlerini vatanın toprağın önemini insana iyice hissettiren değer yargılarımızı ön plana çıkaran bir kitap
0,Hristiyan dünyasındaki bilinçsiz inanç üzerinde durulmuştur Kitap olay örgüsü bakımından akıcı değil yalnız yazarın dil anlatımı güzel
0,tavsiye etmem sıkıyor muhafazakar kesimi rahatsız edebilir
0,Tamam güzel toplumsal yaralarımıza parmak basıyorsunuz iyi yazarlar bize bunları eriterek sunmayı başaranlar arasından çıkar
1,Çok tavsiye edilen harika bir kitap
1,Elimden bırakmak istemediğim merakla okuduğum bir kitap oldu
1,New York Times ın satan romanı Çok akıcı sıkılmadan okunabilecek bir eser
0,Atatürk ü anlatan bir kitabın özenli dikkatli hazırlanmasi gerekiyordu bence kitabın yeniden gözden geçirilmesi gerekiyor sevgi kavramını kazandırmaya çalışırken tam tersi etki yapabilir
1,naif bir kitap kapak tasarımı harika
1,muhakkak öğrencilerime aldırıyorum
0,18 yaşından önce okumak lazım
1,Tek kelime mükemmel özellikle Enes Bey in makalesine bayıldım desem yeridir Kitabın tamamında iddialı mantıklı argümanlardan bahsediliyor ancak kitabın belli bir bilinç okuanması felsefe biyoloji alanlarında olsa altyapıya sahip olunması gerektiğini düşünüyorum
0,5 SINIF ÖĞRENCİLERİNE YÖNELİK TASVİRİ GÜÇLÜ BİR HİKAYE
0,Hayal kırıklığı yaşadığım bir kitap İçinde bir takım aura hissetme hakkında bilgiler var bana saçma geldi okumayı bitiremedim
0,Roman yazmak zor iştir Emeğe saygı duyuyorum Abdülhamit e yapilan başarısız olan suikasttan yola çıkarak yapılmış bir kurgu Kurgu olmasına kurguda yanlı amaçlı kurgu Abdulhamiti diktatör eli kanlı olarak tanıtmak yapılmış bir kurgu 40 Sayfada başarısız olan suikast şöyle yazıyor Amacına ulasmayan eylem sadrce tertip edenleri degil herkesi içten içe üzmüştü Ama kimsede bunu dile getirecek cesaret yoktu yazıyor O zaman başarısızlığına uzunler yazarın ifade ettiği değildi Jönturkler İttihat Terakkiciler Masonlar Yahudiler Ermeni komitacilardı Osmanlı yi yıkmaya çalışanlardı Müslüman tebaa devletinin yanındaydı Yazarın kurgu yaparken yanlı yanlış tarihsel algı oluşturmaya çalışmış N
0,Bir çocuğun kaadarr acı çekmesinin başka bir çocuğa anlatılmak istendiğini anlayamadım Edebi yönünü değerlendirirsek iyi Aile birliğinin önemini çocuk üzerinde etkisini iyi anlatmış bunlar çocuklar değil ebeveynler anlamlı düşünüyorum
1,Sanatın kesiminden bahsederek sanatı kavramayı kolaylaştırıyor
1,Türk Anayasa Metinleri Kanunlarını bir arada bulabileceğiniz bir derleme olan kitap piyasadaki benzerlerinden bir tık önde bence
1,Kudüs tarihçesi olarak iyi bir kaynak yakın tarih günümüz kısımları üstünkörü anlatılmış
0,Gramer açısından güzel bir kitaba benziyor
0,NTV Yayınları olması sebebiyle beklentim büyüktü fakat beklediğimi bulamadım Önermiyorum
0,Kaybedenler kulübü başucu filminiz değilse pek seveceğiniz bir kitap yazar değil
1,Daha tefsirdeki israiliyatı almış fakat ravilere aktardıkları rivayetlere değinmesiyle hadis alanına girmiş israiliyat aslen rivayetlere girmesi bakımından hadis konusudur Bünyamin hocanın emeğine sağlık böyle güzel eserleri çevirmesi bizim önemli
0,M Kasım Arıcan eser Spinoza dair ulaşılabilecek birden fazla konuyu ele alarak okuyucuya kolaylık sağlamıştır Gerek Spinoza nın felsefesinde insan anlayışı gerek özgürlük anlayışı gerek natura naturans natura naturata kavramları üzerindeki görüşlerine dair birçok konuyu bir arada ele alarak yukarıda vurgulamış olduğumuz kolaylık sağlanmıştır Eser içerisindeki kimi yazılar makaleler sempozyumlar vs ortamlarından dizayn edilerek bir birliktelik sağlanmıştır
1,Müthiş bir beyininin dünya görüşlerini okuma fırsatını kaçırmayın
